Roddy White,ATL,2010.0,16.0,179.0,115.0,1389.0,10.0,1.0,3.0,0.0,254.7,15.9
Antonio Brown,PIT,2014.0,16.0,181.0,129.0,1698.0,13.0,4.0,13.0,0.0,309.6,19.4
Demaryius Thomas,DEN,2014.0,16.0,184.0,111.0,1619.0,11.0,0.0,0.0,0.0,283.4,17.7
Jordy Nelson,GB,2014.0,16.0,151.0,98.0,1519.0,13.0,0.0,0.0,0.0,278.9,17.4
Dez Bryant,DAL,2014.0,16.0,136.0,88.0,1320.0,16.0,0.0,0.0,0.0,272.0,17.0
Odell Beckham Jr,NYG,2014.0,12.0,130.0,91.0,1305.0,12.0,7.0,35.0,0.0,249.5,20.8
Emmanuel Sanders,DEN,2014.0,16.0,141.0,101.0,1404.0,9.0,8.0,44.0,0.0,249.3,15.6
Randall Cobb,GB,2014.0,16.0,127.0,91.0,1287.0,12.0,12.0,37.0,0.0,245.9,15.4
Julio Jones,ATL,2014.0,15.0,163.0,104.0,1593.0,6.0,1.0,1.0,0.0,245.4,16.4
Jeremy Maclin,PHI,2014.0,16.0,144.0,86.0,1329.0,10.0,0.0,0.0,0.0,235.9,14.7
Alshon Jeffery,CHI,2014.0,16.0,145.0,85.0,1133.0,10.0,6.0,33.0,0.0,219.1,13.7
T.Y. Hilton,IND,2014.0,15.0,131.0,82.0,1345.0,7.0,2.0,20.0,0.0,217.5,14.5
Mike Evans,TB,2014.0,15.0,123.0,68.0,1051.0,12.0,0.0,0.0,0.0,211.1,14.1
Golden Tate,DET,2014.0,16.0,143.0,99.0,1331.0,4.0,5.0,30.0,0.0,209.6,13.1
DeAndre Hopkins,HOU,2014.0,16.0,127.0,76.0,1210.0,6.0,0.0,0.0,0.0,193.0,12.1
Calvin Johnson,DET,2014.0,13.0,128.0,71.0,1077.0,8.0,0.0,0.0,0.0,191.2,14.7
Kelvin Benjamin,CAR,2014.0,16.0,145.0,73.0,1008.0,9.0,0.0,0.0,0.0,189.3,11.8
DeSean Jackson,WAS,2014.0,15.0,95.0,56.0,1169.0,6.0,4.0,7.0,0.0,181.6,12.1
Steve Smith,BAL,2014.0,16.0,134.0,79.0,1065.0,6.0,0.0,0.0,0.0,180.0,11.3
Mike Wallace,MIA,2014.0,16.0,115.0,67.0,862.0,10.0,4.0,16.0,0.0,179.3,11.2
Anquan Boldin,SF,2014.0,16.0,131.0,83.0,1062.0,5.0,1.0,4.0,0.0,178.1,11.1
Julian Edelman,NE,2014.0,14.0,134.0,92.0,972.0,4.0,10.0,94.0,0.0,176.6,12.6
Brandon LaFell,NE,2014.0,15.0,119.0,74.0,953.0,7.0,2.0,13.0,0.0,173.6,11.6
Roddy White,ATL,2014.0,14.0,124.0,80.0,921.0,7.0,0.0,0.0,0.0,172.1,12.3
A.J. Green,CIN,2014.0,12.0,116.0,69.0,1041.0,6.0,2.0,2.0,0.0,170.8,14.2
Jordan Matthews,PHI,2014.0,16.0,103.0,67.0,872.0,8.0,0.0,0.0,0.0,168.7,10.5
Torrey Smith,BAL,2014.0,15.0,92.0,49.0,767.0,11.0,0.0,0.0,0.0,167.2,11.1
Sammy Watkins,BUF,2014.0,16.0,128.0,65.0,982.0,6.0,2.0,8.0,0.0,165.5,10.3
Eric Decker,NYJ,2014.0,15.0,114.0,74.0,962.0,5.0,0.0,0.0,0.0,163.2,10.9
Eddie Royal,SD,2014.0,16.0,91.0,62.0,778.0,7.0,3.0,14.0,0.0,150.2,9.4
Brandon Marshall,CHI,2014.0,13.0,106.0,61.0,721.0,8.0,0.0,0.0,0.0,148.6,11.4
Andre Johnson,HOU,2014.0,15.0,146.0,85.0,936.0,3.0,0.0,0.0,0.0,148.1,9.9
Marques Colston,NO,2014.0,15.0,99.0,59.0,902.0,5.0,0.0,0.0,0.0,147.7,9.8
Malcom Floyd,SD,2014.0,16.0,92.0,52.0,856.0,6.0,0.0,0.0,0.0,147.6,9.2
Rueben Randle,NYG,2014.0,16.0,127.0,71.0,938.0,3.0,0.0,0.0,0.0,147.3,9.2
Vincent Jackson,TB,2014.0,16.0,140.0,70.0,1002.0,2.0,0.0,0.0,0.0,145.2,9.1
Mohamed Sanu,CIN,2014.0,16.0,99.0,57.0,790.0,5.0,7.0,51.0,0.0,142.6,8.9
Kenny Stills,NO,2014.0,15.0,83.0,63.0,931.0,3.0,1.0,-2.0,0.0,142.4,9.5
Michael Floyd,ARI,2014.0,16.0,99.0,47.0,841.0,6.0,0.0,0.0,0.0,141.6,8.9
Greg Jennings,MIN,2014.0,16.0,91.0,59.0,742.0,6.0,0.0,0.0,0.0,139.7,8.7
Jarvis Landry,MIA,2014.0,16.0,112.0,84.0,758.0,5.0,2.0,-4.0,0.0,139.4,8.7
Kendall Wright,TEN,2014.0,14.0,93.0,57.0,715.0,6.0,4.0,54.0,0.0,139.4,10.0
James Jones,OAK,2014.0,16.0,111.0,73.0,666.0,6.0,0.0,0.0,0.0,137.1,8.6
Keenan Allen,SD,2014.0,14.0,121.0,77.0,783.0,4.0,0.0,0.0,0.0,136.8,9.8
Doug Baldwin,SEA,2014.0,16.0,98.0,66.0,825.0,3.0,1.0,8.0,0.0,134.3,8.4
Robert Woods,BUF,2014.0,16.0,104.0,65.0,699.0,5.0,0.0,0.0,0.0,130.4,8.2
Allen Hurns,JAC,2014.0,16.0,97.0,51.0,677.0,6.0,0.0,0.0,0.0,129.2,8.1
Terrance Williams,DAL,2014.0,15.0,65.0,37.0,621.0,8.0,0.0,0.0,0.0,128.6,8.6
Michael Crabtree,SF,2014.0,16.0,108.0,68.0,698.0,4.0,1.0,4.0,0.0,128.2,8.0
Andrew Hawkins,CLE,2014.0,15.0,112.0,63.0,825.0,2.0,3.0,15.0,0.0,127.5,8.5
Pierre Garcon,WAS,2014.0,16.0,105.0,68.0,752.0,3.0,0.0,0.0,0.0,127.2,8.0
John Brown,ARI,2014.0,16.0,103.0,48.0,696.0,5.0,2.0,-1.0,0.0,123.5,7.7
Larry Fitzgerald,ARI,2014.0,14.0,103.0,63.0,784.0,2.0,0.0,0.0,0.0,119.9,8.6
Reggie Wayne,IND,2014.0,15.0,116.0,64.0,779.0,2.0,0.0,0.0,0.0,119.9,8.0
Kenny Britt,STL,2014.0,16.0,84.0,48.0,748.0,3.0,2.0,14.0,0.0,118.2,7.4
Martavis Bryant,PIT,2014.0,10.0,48.0,26.0,549.0,8.0,3.0,12.0,0.0,117.1,11.7
Andre Holmes,OAK,2014.0,15.0,99.0,47.0,693.0,4.0,0.0,0.0,0.0,116.8,7.8
Brandin Cooks,NO,2014.0,10.0,69.0,53.0,550.0,3.0,7.0,73.0,1.0,112.8,11.3
Dwayne Bowe,KC,2014.0,15.0,95.0,60.0,754.0,0.0,0.0,0.0,0.0,105.4,7.0
Markus Wheaton,PIT,2014.0,16.0,86.0,53.0,644.0,2.0,4.0,19.0,0.0,104.8,6.6
Percy Harvin,SEA,2014.0,13.0,78.0,51.0,483.0,1.0,33.0,202.0,1.0,104.0,8.0
Riley Cooper,PHI,2014.0,16.0,94.0,55.0,577.0,3.0,0.0,0.0,0.0,101.2,6.3
Jarius Wright,MIN,2014.0,15.0,62.0,42.0,588.0,2.0,5.0,71.0,0.0,98.9,6.6
Nate Washington,TEN,2014.0,16.0,72.0,40.0,647.0,2.0,0.0,0.0,0.0,96.7,6.0
Harry Douglas,ATL,2014.0,12.0,74.0,51.0,556.0,2.0,0.0,0.0,0.0,93.1,7.8
Miles Austin,CLE,2014.0,12.0,72.0,47.0,568.0,2.0,0.0,0.0,0.0,92.3,7.7
Allen Robinson,JAC,2014.0,10.0,81.0,48.0,548.0,2.0,0.0,0.0,0.0,90.8,9.1
Devin Hester,ATL,2014.0,15.0,59.0,38.0,504.0,2.0,6.0,36.0,1.0,89.0,5.9
Taylor Gabriel,CLE,2014.0,16.0,73.0,38.0,633.0,1.0,2.0,-2.0,0.0,88.1,5.5
Jerricho Cotchery,CAR,2014.0,15.0,78.0,48.0,580.0,1.0,0.0,0.0,0.0,88.0,5.9
Cecil Shorts,JAC,2014.0,13.0,110.0,53.0,557.0,1.0,0.0,0.0,0.0,86.2,6.6
Hakeem Nicks,IND,2014.0,15.0,69.0,38.0,405.0,4.0,0.0,0.0,0.0,83.5,5.6
Chris Hogan,BUF,2014.0,12.0,61.0,41.0,426.0,4.0,0.0,0.0,0.0,83.1,6.9
Wes Welker,DEN,2014.0,14.0,64.0,49.0,464.0,2.0,0.0,0.0,0.0,82.9,5.9
Justin Hunter,TEN,2014.0,12.0,67.0,28.0,498.0,3.0,0.0,0.0,0.0,81.8,6.8
Davante Adams,GB,2014.0,14.0,66.0,38.0,446.0,3.0,0.0,0.0,0.0,81.6,5.8
Cole Beasley,DAL,2014.0,15.0,49.0,37.0,420.0,4.0,0.0,0.0,0.0,80.5,5.4
Jermaine Kearse,SEA,2014.0,15.0,69.0,38.0,537.0,1.0,2.0,15.0,0.0,80.2,5.3
Donte Moncrief,IND,2014.0,14.0,49.0,32.0,444.0,3.0,4.0,17.0,0.0,80.1,5.7
Steve Johnson,SF,2014.0,13.0,50.0,35.0,435.0,3.0,0.0,0.0,0.0,79.0,6.1
Brian Hartline,MIA,2014.0,16.0,63.0,39.0,474.0,2.0,0.0,0.0,0.0,78.9,4.9
Cordarrelle Patterson,MIN,2014.0,16.0,67.0,33.0,384.0,1.0,10.0,117.0,1.0,76.6,4.8
Jeremy Kerley,NYJ,2014.0,16.0,75.0,38.0,409.0,1.0,4.0,86.0,0.0,74.5,4.7
Tavon Austin,STL,2014.0,15.0,45.0,32.0,239.0,0.0,36.0,224.0,2.0,74.3,5.0
Charles Johnson,MIN,2014.0,11.0,59.0,31.0,475.0,2.0,1.0,-11.0,0.0,73.9,6.7
Andre Roberts,WAS,2014.0,16.0,73.0,36.0,453.0,2.0,2.0,21.0,0.0,73.4,4.6
Preston Parker,NYG,2014.0,15.0,56.0,36.0,418.0,2.0,0.0,0.0,0.0,69.8,4.7
Brian Quick,STL,2014.0,7.0,39.0,25.0,375.0,3.0,0.0,0.0,0.0,68.0,9.7
Marqise Lee,JAC,2014.0,12.0,68.0,37.0,422.0,1.0,3.0,9.0,0.0,67.6,5.6
Stedman Bailey,STL,2014.0,12.0,46.0,30.0,435.0,1.0,1.0,13.0,0.0,65.8,5.5
Louis Murphy,TB,2014.0,11.0,56.0,31.0,380.0,2.0,0.0,0.0,0.0,65.5,6.0
Philly Brown,CAR,2014.0,11.0,36.0,21.0,296.0,2.0,8.0,95.0,0.0,59.6,5.4
Travis Benjamin,CLE,2014.0,16.0,46.0,18.0,314.0,3.0,3.0,11.0,0.0,59.5,3.7
Jason Avant,CAR,2014.0,15.0,61.0,34.0,353.0,1.0,1.0,1.0,0.0,58.4,3.9
Kamar Aiken,BAL,2014.0,13.0,33.0,24.0,267.0,3.0,0.0,0.0,0.0,56.7,4.4
Damaris Johnson,HOU,2014.0,16.0,49.0,31.0,331.0,1.0,5.0,19.0,0.0,56.5,3.5
Victor Cruz,NYG,2014.0,6.0,41.0,23.0,337.0,1.0,0.0,0.0,0.0,51.2,8.5
Brice Butler,OAK,2014.0,14.0,35.0,21.0,280.0,2.0,0.0,0.0,0.0,50.5,3.6
Brandon Gibson,MIA,2014.0,14.0,51.0,29.0,295.0,1.0,0.0,0.0,0.0,50.0,3.6
Paul Richardson,SEA,2014.0,11.0,44.0,29.0,271.0,1.0,0.0,0.0,0.0,47.6,4.3
Jaron Brown,ARI,2014.0,12.0,32.0,22.0,229.0,2.0,1.0,-5.0,0.0,45.4,3.8
Jeremy Ross,DET,2014.0,15.0,35.0,24.0,314.0,1.0,2.0,-1.0,0.0,45.3,3.0
De'Anthony Thomas,KC,2014.0,12.0,30.0,22.0,159.0,0.0,15.0,110.0,1.0,43.9,3.7
Brandon Lloyd,SF,2014.0,12.0,35.0,14.0,294.0,1.0,0.0,0.0,0.0,42.4,3.5
Josh Gordon,CLE,2014.0,5.0,47.0,24.0,303.0,0.0,0.0,0.0,0.0,42.3,8.5
Derek Hagan,TEN,2014.0,10.0,34.0,19.0,254.0,1.0,0.0,0.0,0.0,40.9,4.1
Danny Amendola,NE,2014.0,14.0,42.0,27.0,200.0,1.0,0.0,0.0,0.0,39.5,2.8
Lance Moore,PIT,2014.0,11.0,26.0,14.0,198.0,2.0,0.0,0.0,0.0,38.8,3.5
Marlon Brown,BAL,2014.0,13.0,31.0,24.0,255.0,0.0,0.0,0.0,0.0,37.5,2.9
Ricardo Lockette,SEA,2014.0,10.0,15.0,11.0,195.0,2.0,1.0,2.0,0.0,37.2,3.7
Kenbrell Thompkins,NE,2014.0,13.0,48.0,21.0,262.0,0.0,2.0,5.0,0.0,37.2,2.9
Nick Toon,NO,2014.0,6.0,23.0,17.0,215.0,1.0,1.0,4.0,0.0,34.4,5.7
Albert Wilson,KC,2014.0,7.0,28.0,16.0,260.0,0.0,0.0,0.0,0.0,34.0,4.9
Brandon Tate,CIN,2014.0,12.0,26.0,17.0,193.0,1.0,3.0,21.0,0.0,33.9,2.8
Rishard Matthews,MIA,2014.0,10.0,22.0,12.0,135.0,2.0,1.0,3.0,0.0,31.8,3.2
Corey Fuller,DET,2014.0,12.0,31.0,14.0,202.0,1.0,0.0,0.0,0.0,31.2,2.6
Bruce Ellington,SF,2014.0,7.0,12.0,6.0,62.0,2.0,6.0,28.0,1.0,30.0,4.3
Greg Salas,NYJ,2014.0,8.0,23.0,8.0,167.0,0.0,1.0,20.0,1.0,28.7,3.6
Marquess Wilson,CHI,2014.0,7.0,32.0,17.0,140.0,1.0,0.0,0.0,0.0,28.5,4.1
Chris Givens,STL,2014.0,10.0,21.0,11.0,159.0,1.0,1.0,4.0,0.0,27.8,2.8
Brenton Bersin,CAR,2014.0,12.0,20.0,13.0,151.0,1.0,0.0,0.0,0.0,27.6,2.3
Eric Weems,ATL,2014.0,6.0,11.0,10.0,102.0,2.0,0.0,0.0,0.0,27.2,4.5
Ted Ginn Jr,ARI,2014.0,12.0,26.0,14.0,190.0,0.0,3.0,6.0,0.0,26.6,2.2
Chris Owusu,TB,2014.0,5.0,6.0,6.0,78.0,1.0,1.0,23.0,1.0,25.1,5.0
Mike Williams,BUF,2014.0,6.0,19.0,8.0,142.0,1.0,0.0,0.0,0.0,24.2,4.0
Austin Pettis,STL,2014.0,4.0,18.0,12.0,118.0,1.0,0.0,0.0,0.0,23.8,6.0
Adam Thielen,MIN,2014.0,6.0,14.0,8.0,137.0,1.0,0.0,0.0,0.0,23.7,4.0
Donnie Avery,KC,2014.0,5.0,26.0,15.0,176.0,0.0,0.0,0.0,0.0,23.1,4.6
Dontrelle Inman,SD,2014.0,2.0,17.0,12.0,158.0,0.0,0.0,0.0,0.0,21.8,10.9
Josh Morgan,CHI,2014.0,8.0,19.0,10.0,70.0,1.0,2.0,30.0,0.0,21.0,2.6
Michael Campanaro,BAL,2014.0,4.0,9.0,7.0,102.0,1.0,0.0,0.0,0.0,19.7,4.9
Rod Streater,OAK,2014.0,3.0,13.0,9.0,84.0,1.0,0.0,0.0,0.0,18.9,6.3
Joe Morgan,NO,2014.0,4.0,10.0,4.0,92.0,0.0,1.0,67.0,0.0,17.9,4.5
Vincent Brown,OAK,2014.0,6.0,21.0,12.0,118.0,0.0,0.0,0.0,0.0,17.8,3.0
Junior Hemingway,KC,2014.0,9.0,21.0,12.0,108.0,0.0,0.0,0.0,0.0,16.8,1.9
Brian Tyms,NE,2014.0,4.0,11.0,5.0,82.0,1.0,0.0,0.0,0.0,16.7,4.2
Santana Moss,WAS,2014.0,5.0,15.0,10.0,116.0,0.0,0.0,0.0,0.0,16.6,3.3
T.J. Graham,NYJ,2014.0,7.0,8.0,3.0,87.0,1.0,0.0,0.0,0.0,16.2,2.3
Denarius Moore,OAK,2014.0,9.0,27.0,12.0,115.0,0.0,1.0,1.0,0.0,15.6,1.7
Jacoby Jones,BAL,2014.0,12.0,18.0,9.0,131.0,0.0,3.0,16.0,0.0,15.2,1.3
Robert Meachem,NO,2014.0,10.0,21.0,7.0,114.0,0.0,0.0,0.0,0.0,14.9,1.5
Robert Herron,TB,2014.0,6.0,12.0,6.0,58.0,1.0,1.0,0.0,0.0,14.8,2.5
Kevin Norwood,SEA,2014.0,6.0,10.0,9.0,102.0,0.0,0.0,0.0,0.0,14.7,2.5
James Wright,CIN,2014.0,10.0,16.0,5.0,91.0,0.0,3.0,30.0,0.0,14.6,1.5
Corey Washington,NYG,2014.0,3.0,8.0,5.0,52.0,1.0,0.0,0.0,0.0,13.7,4.6
A.J. Jenkins,KC,2014.0,7.0,15.0,9.0,93.0,0.0,2.0,-2.0,0.0,13.6,1.9
Justin Brown,PIT,2014.0,6.0,21.0,12.0,94.0,0.0,0.0,0.0,0.0,13.4,2.2
Dane Sanzenbacher,CIN,2014.0,6.0,15.0,9.0,105.0,0.0,1.0,-1.0,0.0,12.9,2.2
Dwayne Harris,DAL,2014.0,11.0,12.0,7.0,116.0,0.0,4.0,7.0,0.0,11.8,1.1
Keshawn Martin,HOU,2014.0,9.0,12.0,6.0,78.0,0.0,0.0,0.0,0.0,10.8,1.2
Santonio Holmes,CHI,2014.0,5.0,14.0,8.0,67.0,0.0,0.0,0.0,0.0,10.7,2.1
Antonio Brown,PIT,2015.0,16.0,193.0,136.0,1834.0,10.0,3.0,28.0,0.0,310.2,19.4
Julio Jones,ATL,2015.0,16.0,203.0,136.0,1871.0,8.0,0.0,0.0,0.0,301.1,18.8
Brandon Marshall,NYJ,2015.0,16.0,173.0,109.0,1502.0,14.0,0.0,0.0,0.0,284.7,17.8
DeAndre Hopkins,HOU,2015.0,16.0,192.0,111.0,1521.0,11.0,0.0,0.0,0.0,273.6,17.1
Odell Beckham Jr,NYG,2015.0,15.0,158.0,96.0,1450.0,13.0,1.0,3.0,0.0,271.3,18.1
Allen Robinson,JAC,2015.0,16.0,151.0,80.0,1400.0,14.0,0.0,0.0,0.0,264.0,16.5
A.J. Green,CIN,2015.0,16.0,132.0,86.0,1297.0,10.0,0.0,0.0,0.0,230.7,14.4
Doug Baldwin,SEA,2015.0,16.0,103.0,78.0,1069.0,14.0,0.0,0.0,0.0,229.9,14.4
Larry Fitzgerald,ARI,2015.0,16.0,146.0,109.0,1215.0,9.0,0.0,0.0,0.0,226.0,14.1
Calvin Johnson,DET,2015.0,16.0,149.0,88.0,1214.0,9.0,0.0,0.0,0.0,217.4,13.6
Demaryius Thomas,DEN,2015.0,16.0,177.0,105.0,1304.0,6.0,0.0,0.0,0.0,214.9,13.4
Eric Decker,NYJ,2015.0,15.0,132.0,80.0,1027.0,12.0,0.0,0.0,0.0,212.7,14.2
Jarvis Landry,MIA,2015.0,16.0,167.0,111.0,1159.0,4.0,17.0,111.0,1.0,212.5,13.3
Brandin Cooks,NO,2015.0,16.0,129.0,84.0,1140.0,9.0,8.0,18.0,0.0,211.8,13.2
Jeremy Maclin,KC,2015.0,15.0,124.0,87.0,1088.0,8.0,4.0,11.0,0.0,199.4,13.3
Allen Hurns,JAC,2015.0,15.0,105.0,64.0,1030.0,10.0,0.0,0.0,0.0,193.0,12.9
Sammy Watkins,BUF,2015.0,12.0,93.0,60.0,1047.0,9.0,1.0,1.0,0.0,188.8,15.7
Michael Crabtree,OAK,2015.0,16.0,146.0,85.0,922.0,9.0,0.0,0.0,0.0,188.7,11.8
Jordan Matthews,PHI,2015.0,16.0,128.0,85.0,997.0,8.0,0.0,0.0,0.0,188.2,11.8
Emmanuel Sanders,DEN,2015.0,15.0,137.0,76.0,1135.0,6.0,3.0,29.0,0.0,186.4,12.4
T.Y. Hilton,IND,2015.0,16.0,134.0,69.0,1124.0,5.0,0.0,0.0,0.0,176.9,11.1
Amari Cooper,OAK,2015.0,16.0,130.0,72.0,1070.0,6.0,3.0,-3.0,0.0,176.7,11.0
John Brown,ARI,2015.0,15.0,101.0,65.0,1003.0,7.0,3.0,22.0,0.0,175.0,11.7
Mike Evans,TB,2015.0,14.0,145.0,74.0,1208.0,3.0,0.0,0.0,0.0,173.8,12.4
Tavon Austin,STL,2015.0,16.0,87.0,52.0,473.0,5.0,52.0,434.0,4.0,166.7,10.4
Golden Tate,DET,2015.0,16.0,129.0,90.0,813.0,6.0,6.0,41.0,0.0,164.4,10.3
Randall Cobb,GB,2015.0,16.0,129.0,79.0,829.0,6.0,13.0,50.0,0.0,163.4,10.2
James Jones,GB,2015.0,16.0,99.0,50.0,890.0,8.0,0.0,0.0,0.0,162.0,10.1
Ted Ginn Jr,CAR,2015.0,14.0,97.0,44.0,739.0,10.0,4.0,60.0,0.0,161.9,11.6
Kamar Aiken,BAL,2015.0,15.0,126.0,75.0,944.0,5.0,0.0,0.0,0.0,159.9,10.7
Travis Benjamin,CLE,2015.0,16.0,125.0,68.0,966.0,5.0,4.0,12.0,0.0,157.8,9.9
Rueben Randle,NYG,2015.0,16.0,90.0,57.0,797.0,8.0,0.0,0.0,0.0,156.2,9.8
Willie Snead,NO,2015.0,15.0,102.0,70.0,990.0,3.0,0.0,0.0,0.0,150.0,10.0
Pierre Garcon,WAS,2015.0,16.0,111.0,72.0,777.0,6.0,0.0,0.0,0.0,149.7,9.4
Michael Floyd,ARI,2015.0,14.0,88.0,52.0,849.0,6.0,0.0,0.0,0.0,146.9,10.5
Martavis Bryant,PIT,2015.0,11.0,92.0,50.0,765.0,6.0,5.0,37.0,1.0,145.2,13.2
Julian Edelman,NE,2015.0,9.0,88.0,61.0,692.0,7.0,3.0,23.0,0.0,142.0,15.8
Marvin Jones,CIN,2015.0,16.0,103.0,65.0,816.0,4.0,5.0,33.0,0.0,141.4,8.8
Donte Moncrief,IND,2015.0,16.0,105.0,64.0,733.0,6.0,0.0,0.0,0.0,141.3,8.8
Anquan Boldin,SF,2015.0,14.0,111.0,69.0,789.0,4.0,0.0,0.0,0.0,135.4,9.7
Alshon Jeffery,CHI,2015.0,9.0,94.0,54.0,807.0,4.0,0.0,0.0,0.0,131.7,14.6
Keenan Allen,SD,2015.0,8.0,89.0,67.0,725.0,4.0,0.0,0.0,0.0,128.0,16.0
Terrance Williams,DAL,2015.0,15.0,91.0,52.0,840.0,3.0,0.0,0.0,0.0,128.0,8.5
Tyler Lockett,SEA,2015.0,15.0,68.0,51.0,664.0,6.0,5.0,20.0,0.0,127.9,8.5
Markus Wheaton,PIT,2015.0,16.0,79.0,44.0,749.0,5.0,0.0,0.0,0.0,126.9,7.9
Stefon Diggs,MIN,2015.0,13.0,84.0,52.0,720.0,4.0,3.0,13.0,0.0,123.3,9.5
Jermaine Kearse,SEA,2015.0,15.0,66.0,49.0,685.0,5.0,0.0,0.0,0.0,123.0,8.2
Danny Amendola,NE,2015.0,14.0,87.0,65.0,648.0,3.0,2.0,11.0,0.0,114.4,8.2
